"ENSEMBL","SYMBOL","log2FoldChange","padj","Direction","Is_DEG","Is_ChIPseq","Is_ncRNA_target","Is_GWAS_gene","Evidence_Count"
"ENSG00000122966","CIT",1.54332681167355,0.00147877353430753,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000145390","USP53",-1.5346463317033,0.000812018791974445,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000173334","TRIB1",1.53423945784316,1.27587902913159e-08,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000197980","LEKR1",-1.51957721592093,0.00538913784793738,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000196465","MYL6B",1.50209537697608,0.00018985631596832,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000161888","SPC24",1.49501041779595,0.000379464198332654,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000150760","DOCK1",1.49431949909757,0.00146134142946877,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000117984","CTSD",1.48705253485627,0.00132524335081894,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000197119","SLC25A29",-1.48227117389744,1.83897517788723e-22,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000135047","CTSL",1.48197454261273,0.000124362089621989,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000123989","CHPF",1.46762222980995,2.48278297142364e-06,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000197362","ZNF786",-1.46534806633236,1.8242254838187e-09,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000097021","ACOT7",1.45968398276291,0.00124912880663233,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000017483","SLC38A5",1.45639456833558,1.71912436365842e-12,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000168758","SEMA4C",-1.45347717910252,0.000949516100683183,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000189233","NUGGC",1.45257715727934,0.00245055689278711,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000099194","SCD",1.45207597684584,0.00308732418853778,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000107968","MAP3K8",1.44717324332935,2.19079708416079e-14,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000139970","RTN1",-1.44171708518212,0.0070135015133952,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000119401","TRIM32",-1.43596692530486,2.74206309334663e-06,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000174099","MSRB3",1.43399967572362,0.00382877080879965,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000185730","ZNF696",-1.43322223995201,2.86073019018983e-09,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000165092","ALDH1A1",-1.43289328780835,0.000279821114123634,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000166123","GPT2",1.42607109023161,3.07789015322285e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000092621","PHGDH",1.42546993653485,0.00356815018804526,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000227218","LOC124902280",-1.39936642621342,0.00544882571700164,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000167106","EEIG1",-1.3953927851307,0.00028899157781935,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000140044","JDP2",1.38866447584543,0.00917925763319569,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000091651","ORC6",1.38578547133302,0.0010002921065468,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000154589","LY96",1.38485578740652,0.00132513501995114,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000114737","CISH",-1.38421178234903,5.44215742681925e-05,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000135404","CD63",1.38304498431953,2.69594063057726e-07,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000102245","CD40LG",-1.37967430385494,0.000289165411238853,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000158714","SLAMF8",-1.37787223343691,0.000477781669939461,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000145050","MANF",1.36394207865189,0.000280419024769036,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000197457","STMN3",-1.35740142936924,0.00113562980842228,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000008394","MGST1",1.35707165783514,0.00493268893675359,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000170365","SMAD1",1.35181413547487,4.45461173803467e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000157557","ETS2",1.34720107977821,2.49474128102779e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000115129","TP53I3",1.34506930636429,0.000584688717818608,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000100290","BIK",1.33784685273896,9.45995865750495e-06,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000117560","FASLG",-1.3337392462167,0.00340757157270254,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000178038","ALS2CL",-1.32359113629176,0.00798588212240766,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000101842","VSIG1",-1.32235081686085,0.00028836032658272,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000168811","IL12A",1.31682102779964,0.00663894502275187,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000185022","MAFF",1.31239705433384,0.00121355337284181,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000112312","GMNN",1.30943071132667,0.000621706930405848,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000290600","LOC155060",-1.30596815324492,0.00504777713093793,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000185220","PGBD2",-1.29250325255858,2.80607142172895e-10,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000171502","COL24A1",1.29188376788013,0.00471540721376579,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000100902","PSMA6",1.29152463063705,3.72667920133822e-07,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000123080","CDKN2C",1.285954123205,2.66860164259681e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000005961","ITGA2B",1.28473227441239,0.00436109853001966,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000214894","LINC00243",-1.28467619312115,0.00714917032739565,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000165030","NFIL3",1.28390009138807,1.81157488385581e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000142920","AZIN2",-1.27402878841197,0.00866525307703309,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000184497","TMEM255B",1.27232639448867,0.00912905844912288,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000145287","PLAC8",1.26977875820201,0.00244186369963034,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000239672","NME1",1.26451263769525,1.42950353271649e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000142303","ADAMTS10",-1.25956080865277,0.00253012471101714,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000234377","OBI1-AS1",-1.25453130879519,3.19523659639373e-05,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000182985","CADM1",1.24008333372662,0.00533913398256491,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000075702","WDR62",1.23658866489012,0.00308095523058534,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000173218","VANGL1",1.23110632317142,1.23761151209979e-08,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000170915","PAQR8",-1.22952377272433,0.000292234695062912,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000182107","TMEM30B",-1.22760039050206,0.00480675583099434,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000168615","ADAM9",1.22616172647053,0.00219202819157769,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000169116","PARM1",1.22106863943994,0.00932217160141681,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000147889","CDKN2A",1.21774103629091,0.00575556542962336,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000236830","CBR3-AS1",-1.21309838784538,0.00243873893695406,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000281005","LINC00921",-1.20858763570813,0.000148490419311245,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000154025","SLC5A10",-1.2010343785216,0.000719439128272481,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000213588","ZBTB9",-1.19128258891712,0.000248963203305225,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000119333","DYNC2I2",1.19128107165988,0.000896452786158758,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000170456","DENND5B",1.18772970155959,0.000179717892889251,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000102053","ZC3H12B",-1.18512253383192,0.00356253220020037,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000282164","PEG13",-1.18295882343422,0.00841111282116013,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000123352","SPATS2",1.18266786692998,0.000371104610405666,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000145919","BOD1",-1.18044460151517,4.00274511252318e-07,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000167074","TEF",-1.17955935814616,0.000100990550329976,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000162063","CCNF",1.1766481659651,1.99860233905339e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000059728","MXD1",1.17652939183846,4.22520584550191e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000197050","ZNF420",-1.17290953761064,8.2007147167625e-08,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000103257","SLC7A5",1.17288335238146,6.10612247269592e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000085063","CD59",1.17225922739101,0.000284576550478831,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000135951","TSGA10",-1.17049269661464,0.00383561033845889,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000143333","RGS16",1.16715665675926,0.00480910291334514,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000160789","LMNA",1.16667614259372,0.00152046195674784,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000068489","PRR11",1.1648085753999,9.2401420400674e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000152207","CYSLTR2",-1.16392658379778,0.00165117130321077,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000069956","MAPK6",1.16259588945574,5.87506684470045e-07,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000123131","PRDX4",1.16190993382841,1.9750715250143e-09,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000187808","SOWAHD",-1.16173263661139,0.00818842121866653,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000168298","H1-4",1.15723700901817,0.000663284854404237,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000271913","TAGAP-AS1",-1.15577508160788,1.28633392744747e-08,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000143882","ATP6V1C2",1.15477657560501,1.81420398040428e-06,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000147872","PLIN2",1.15212291255689,0.00416837955581605,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000117643","MAN1C1",-1.15068295347642,0.00230917363782692,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000112394","SLC16A10",-1.14771452199479,0.00351714309810717,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000139618","BRCA2",1.14703869829105,0.000272628620120602,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000154920","EME1",1.14128376707963,0.00100317727998471,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000140320","BAHD1",-1.13926573182274,0.00385249123344044,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000153066","TXNDC11",1.13573394723532,5.61772242762562e-06,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000163738","MTHFD2L",1.13471033323495,6.9931915754475e-07,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000197841","ZNF181",-1.12979298034489,1.57625397222264e-05,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000132646","PCNA",1.12574407700955,0.00455757891059728,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000204611","ZNF616",-1.12439478637787,0.000326421776649708,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000126353","CCR7",-1.12234055791871,0.00372942134385596,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000245067","IGFBP7-AS1",1.12173136862013,0.00471540721376579,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000154027","AK5",-1.12127195890139,0.00918184803751823,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000198833","UBE2J1",1.11851845516315,4.32623670383521e-07,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000186854","LOC105374836",-1.11819190955085,0.00369691731334811,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000120254","MTHFD1L",1.11515108801745,1.43305716174742e-06,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000163453","IGFBP7",1.11431694793539,0.00262067293630528,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000175305","CCNE2",1.10689248287391,0.00475722381135901,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000127152","BCL11B",-1.10558719342498,0.00480168227680197,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000144182","LIPT1",-1.09911802527337,0.000271655876599476,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000277449","CEBPB-AS1",1.09720286524072,0.00016114181515786,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000197061","H4C3",1.09317768844711,0.00574392959589197,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000125735","TNFSF14",-1.09086529572531,4.63917908098773e-06,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000122862","SRGN",1.08889369843954,6.39735622893002e-07,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000105835","NAMPT",1.08660079073762,0.00320579269858943,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000143870","PDIA6",1.08478196046381,5.47393690634353e-06,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000168672","LRATD2",-1.08332910893351,0.00446889968888964,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000166289","PLEKHF1",-1.08144846603791,1.85125716502949e-08,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000182481","KPNA2",1.07897622451527,0.00152847860048248,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000116922","AIRIM",-1.07779580837479,1.99860233905339e-05,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000161513","FDXR",1.0742726405116,3.21963108347355e-06,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000155660","PDIA4",1.06874988408163,6.14615587658255e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000171940","ZNF217",-1.0628208483885,4.39424824486535e-09,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000268500","SIGLEC5",-1.05812665573455,0.00988503735731463,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000111885","MAN1A1",1.0579151540731,0.00220369170834014,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000144824","PHLDB2",-1.05765666591194,0.00012048432494147,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000106351","AGFG2",-1.05588517520277,0.00224486760409353,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000291066","RRN3P1",-1.05460688175772,0.00465185361744499,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000135048","CEMIP2",1.05000265888352,0.000411315231209774,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000166451","CENPN",1.0479272131698,0.000255209036217894,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000137266","SLC22A23",-1.04778353320684,0.000811623621492076,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000111640","GAPDH",1.04775925037807,9.85086752530132e-07,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000206337","HCP5",-1.04656580381849,0.000440595040504354,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000124772","CPNE5",1.04009122744768,0.000159493361081461,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000128228","SDF2L1",1.03739504313255,0.000333101761873328,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000196123","MATCAP1",1.03674152307848,0.00475722381135901,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000106462","EZH2",1.03485745080047,0.00054384896181013,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000117090","SLAMF1",-1.03377266820173,0.000250829494199264,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000116990","MYCL",-1.03330251418287,6.09640801473205e-09,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000267275","KLF2-DT",-1.03268131029127,0.0062735650121575,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000003147","ICA1",1.03084253478769,0.00170498772305937,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000213930","GALT",-1.02845412533459,1.19296767394541e-10,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000156239","HEMK2",-1.02728664414236,0.000341916811777331,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000120949","TNFRSF8",-1.02342554305616,0.00876696797287925,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000180667","YOD1",1.02339955985802,5.17898454476338e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000180817","PPA1",1.02098989710827,0.000444554760439523,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000089195","TRMT6",1.01774850014632,4.22980254422694e-08,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000257285","PRMT5-DT",1.01744245372769,0.00493889866962487,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000157193","LRP8",1.01738283712055,0.000341916811777331,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000136026","CKAP4",1.01710889111699,0.000523435999443897,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000234807","LOC101926907",-1.0167708920894,0.0016871305926873,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000087589","CASS4",-1.01472425096582,2.72489350238269e-05,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000011523","CEP68",-1.00748267316125,0.00119222817569044,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000113368","LMNB1",0.99941444025907,0.00846973301787935,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000157734","SNX22",0.998660845351933,4.13320861471505e-09,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000183484","GPR132",-0.994856233540471,6.7622864562727e-07,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000115738","ID2",0.993469361102375,1.03516191492141e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000076003","MCM6",0.991620738987813,0.00404946126723938,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000172216","CEBPB",0.987307677656309,0.00137039065007586,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000291118","ZNF767P",-0.983747066975872,9.12727495251207e-05,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000171621","SPSB1",0.983078113435132,0.00859601771973454,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000215252","GOLGA8B",-0.982536113770447,0.0037723319002326,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000149016","TUT1",-0.981121302792409,0.000628319028299276,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000105516","DBP",-0.978647610535615,2.74206309334663e-06,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000182318","ZSCAN22",-0.97756594260764,0.00155286232211266,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000170525","PFKFB3",0.975947405028658,0.00930416950705997,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000277089","CCL3-AS1",-0.973618347176946,0.00590481135965495,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000130202","NECTIN2",0.970197320978032,0.00818842121866653,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000111266","DUSP16",-0.965409564195343,0.00302478269604241,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000110090","CPT1A",0.965228294854848,0.00855231155250172,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000166794","PPIB",0.964971666610399,9.81904081403395e-08,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000176055","MBLAC2",-0.963654267316906,0.00881327200830654,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000137309","HMGA1",0.962953499146524,0.000169960059637049,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000065911","MTHFD2",0.958839990515374,0.00505121151667302,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000152270","PDE3B",-0.957942694432157,0.00436109853001966,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000162804","SNED1",-0.956664173076911,0.000949516100683183,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000256576","LINC02361",-0.953942129393077,0.0015062756803511,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000117143","UAP1",0.953609314075219,0.000187832781516545,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000162073","PAQR4",0.943088654816465,0.00716329052290193,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000185189","NRBP2",-0.940030889204049,5.57668586481181e-05,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000049089","COL9A2",-0.939897860523247,0.00230700274722615,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000059804","SLC2A3",0.93721571703258,0.000104403519987702,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000233954","UQCRHL",0.936276418082069,0.00232945413487861,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000112877","CEP72",-0.936262578570278,0.000497380521481649,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000197208","SLC22A4",0.935238028385436,0.00912905844912288,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000224531","SMIM13",0.934226146190069,0.000250194096342302,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000154358","OBSCN",-0.932152547146988,0.000256417628196862,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000185112","FAM43A",-0.929319709163995,0.00849364301828459,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000134285","FKBP11",0.924513105115996,0.00183683122873587,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000099910","KLHL22",-0.919855313748223,5.8423581281413e-07,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000120458","MSANTD2",-0.918017657383275,0.00147709319425121,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000115902","SLC1A4",0.916168708331528,0.00217296435282589,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000172349","IL16",-0.915118927301129,1.74908772941984e-08,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000119632","IFI27L2",0.913551842000626,2.64470219238653e-05,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000111602","TIMELESS",0.913328923878892,0.00143077626545658,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000100307","CBX7",-0.912328095833999,0.00182108758851201,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000110844","PRPF40B",-0.911353786688472,8.71103674702585e-05,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000161791","FMNL3",-0.911325322157685,0.000982376037931816,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000069399","BCL3",0.911294479798308,0.00174959143271306,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000168056","LTBP3",-0.909400236020399,0.00818842121866653,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000092036","HAUS4",0.907216067781582,0.00435515612801403,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000204946","ZNF783",-0.902701067900769,0.000319015682177082,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000079335","CDC14A",-0.902606017612786,3.13516517780198e-05,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000044574","HSPA5",0.902169112167898,0.000224975165938963,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000181045","SLC26A11",-0.902156540458522,0.00995347814107812,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000196187","TMEM63A",-0.886084410380729,0.000207645963001721,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000113387","SUB1",0.885440638441474,0.000615448013804494,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000196150","ZNF250",-0.880988899523146,0.00215518054913337,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000125844","RRBP1",0.880677033432069,0.000394319150727819,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000164048","ZNF589",-0.877778740652876,2.92775363882247e-05,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000103522","IL21R",-0.87279148938832,0.00148648996892893,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000196923","PDLIM7",0.869966503122183,0.000825866564873255,"Upregulated",TRUE,TRUE,FALSE,FALSE,2
"ENSG00000151692","RNF144A",-0.869828498247863,0.00381955498467805,"Downregulated",TRUE,TRUE,FALSE,FALSE,2
