"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"ENSG00000183431",899.405010856526,0.00585242420398272,0.0981665017354789,0.0596173246526881,0.952460419833754,0.980178043898924,"ENSG00000183431"
"ENSG00000224609",5.27286596398629,0.887750107691715,0.673507952814333,1.31809892367588,0.18747053477574,0.426260788037958,"ENSG00000224609"
"ENSG00000238063",1.71398857411547,-0.675356704400436,0.963116618842811,-0.701220071575423,0.483165685614925,NA,"ENSG00000238063"
"ENSG00000243725",5.76880332813646,-0.116296532380696,0.517806092498059,-0.224594754804149,0.822294545713302,0.92193849720784,"ENSG00000243725"
"ENSG00000162407",4.20773129387086,1.04976044452192,0.876912563133171,1.19710959639029,0.231263840054869,0.480817821660264,"ENSG00000162407"
"ENSG00000163877",79.3745042948247,0.510924159134844,0.242875471884673,2.10364659374682,0.0354092863355297,0.152123682799896,"ENSG00000163877"
"ENSG00000228929",44.017759864572,0.424208295560533,0.303733778901464,1.39664510511408,0.162520319414617,0.392648775595198,"ENSG00000228929"
"ENSG00000157184",325.917690883745,-0.108209554554736,0.204687318526565,-0.528657834465167,0.597042832503704,0.797880893424564,"ENSG00000157184"
"ENSG00000198815",376.250315553773,-0.357024447683906,0.16874018853268,-2.11582344898684,0.0343598259893007,0.148924847917978,"ENSG00000198815"
"ENSG00000134744",319.697321895054,-0.207732965885751,0.172160479522577,-1.20662399676058,0.22757698094868,0.476793687473548,"ENSG00000134744"
"ENSG00000232993",3.94671543992325,0.612635302719524,0.783756923402844,0.781664932616658,0.434411515596438,0.675705913826689,"ENSG00000232993"
"ENSG00000162385",143.500156176879,0.394195887765287,0.182627374232423,2.15847098181245,0.0308912321751194,0.138428939853061,"ENSG00000162385"
"ENSG00000116652",3.36831115902923,0.60324907424001,0.80422789439762,0.750097178228136,0.45319617888248,0.692003061458528,"ENSG00000116652"
"ENSG00000123080",71.1652831843243,1.285954123205,0.254730944868358,5.04828388191928,4.45796389927614e-07,2.66860164259681e-05,"ENSG00000123080"
"ENSG00000225675",1.36121539960927,-0.337033388472598,1.28290540872196,-0.262711019987322,0.792773322342009,NA,"ENSG00000225675"
"ENSG00000162415",35.6558668371267,-0.703829632718025,0.367308764957995,-1.91617979167612,0.0553422146817403,0.201093198621167,"ENSG00000162415"
"ENSG00000162600",136.081698970237,-0.00102980929067311,0.229755298965631,-0.00448220039019497,0.996423733484847,0.998198508251467,"ENSG00000162600"
"ENSG00000116704",113.579134213102,0.0148510273962563,0.192458339874549,0.0771648940021864,0.938492368874925,0.974890097168109,"ENSG00000116704"
"ENSG00000157193",174.280975481997,1.01738283712055,0.230613304412555,4.41163982152784,1.02590670844886e-05,0.000341916811777331,"ENSG00000157193"
"ENSG00000116205",135.896082258377,-0.419030385807189,0.157620187341398,-2.65848171401794,0.00784936100689307,0.0545448254024451,"ENSG00000116205"
"ENSG00000198841",82.5544615253686,0.394200126766713,0.170664974376264,2.3097892710992,0.0208998235762706,0.106421494684807,"ENSG00000198841"
"ENSG00000116212",69.9137338411746,0.344622498352301,0.199251667540944,1.72958401104214,0.0837046247449527,0.261975702705699,"ENSG00000116212"
"ENSG00000162607",361.696218791061,0.0799219923908493,0.171495464041127,0.466029774243374,0.641194188615451,0.827151324454334,"ENSG00000162607"
"ENSG00000154027",127.668130958286,-1.12127195890139,0.329133134208573,-3.40674287199184,0.000657430298751557,0.00918184803751823,"ENSG00000154027"
"ENSG00000137960",1.71200078571144,-0.708042801166106,1.14792447022672,-0.616802602897961,0.537364934934299,NA,"ENSG00000137960"
"ENSG00000237852",1.00457997409929,0.458020961176541,1.53755521394278,0.297889114500175,0.765787796372995,NA,"ENSG00000237852"
"ENSG00000116675",12.8355161865155,-0.222818740962954,0.648579137212637,-0.343549041556516,0.731185453349539,0.878094126525393,"ENSG00000116675"
"ENSG00000162433",14.7727548701735,1.05840625450232,0.475871631344381,2.2241423627465,0.0261388674705673,0.124189302440845,"ENSG00000162433"
"ENSG00000213625",671.016082317528,0.506358577932966,0.225727405279103,2.24323040131912,0.0248819608129363,0.120111948900587,"ENSG00000213625"
"ENSG00000158966",7.76837834751541,-1.79842896658902,0.781350024354289,-2.30169438860035,0.0213524128755903,0.10819935071124,"ENSG00000158966"
"ENSG00000203965",34.4232636530667,-0.643491813630088,0.250675832825802,-2.56702772810676,0.0102574409744763,0.065908949863156,"ENSG00000203965"
"ENSG00000153898",83.2003956247044,-0.663742988402309,0.293587955124159,-2.26079775010392,0.0237717839937066,0.11627871894928,"ENSG00000153898"
"ENSG00000125703",131.78857346295,-0.018195667957478,0.232454593119359,-0.0782762246738442,0.937608329385315,0.974632759558574,"ENSG00000125703"
"ENSG00000287647",1.089026182924,-1.22719730551762,1.30510433425164,-0.940305899927389,0.347060674136136,NA,"ENSG00000287647"
"ENSG00000230863",1.55268790082758,0.946930479420795,1.18767280029575,0.797299120755306,0.425277330865554,NA,"ENSG00000230863"
"ENSG00000280378",4.010865420455,0.119688231087165,0.753535105566588,0.158835640440627,0.873798368235882,0.945081293622852,"ENSG00000280378"
"ENSG00000188786",493.148496095181,-0.065861618078368,0.182098904310382,-0.361680474288351,0.717590819893293,0.869264972210528,"ENSG00000188786"
"ENSG00000137941",8.19876880909809,2.10715990588477,0.615311858990057,3.42453972745359,0.000615841797147347,0.0087651212269797,"ENSG00000137941"
"ENSG00000286548",7.37521132877716,-0.928507568438766,0.611711400458,-1.51788501529246,0.129043388146585,0.341299115093235,"ENSG00000286548"
"ENSG00000066135",90.9060671640716,-0.100063669749986,0.268984852968664,-0.37200484951338,0.709889238677212,0.865789073309835,"ENSG00000066135"
"ENSG00000232453",5.43970607278297,1.43285762170846,0.675026952459209,2.12266727497084,0.033781743127926,0.147426078815196,"ENSG00000232453"
"ENSG00000117174",166.379970519715,-0.254900344732572,0.153619910095348,-1.65929237020358,0.0970568919873624,0.287896816620424,"ENSG00000117174"
"ENSG00000122420",4.64830014029411,2.96450680546311,1.03521462196949,2.86366396160744,0.00418772017316255,0.0353555277331962,"ENSG00000122420"
"ENSG00000143013",137.770822124266,0.252754105840422,0.145903547833488,1.73233694172315,0.083213588218149,0.261261746010663,"ENSG00000143013"
"ENSG00000226084",17.2662272949182,0.178926078422405,0.330533274817316,0.541325464195083,0.588283271920902,0.792861911444189,"ENSG00000226084"
"ENSG00000134748",547.633252949805,-0.161767643617837,0.126498410063936,-1.27881167467698,0.200963381726412,0.442867190248845,"ENSG00000134748"
"ENSG00000142892",288.615003916813,0.167857220639951,0.217889558543401,0.770377533288342,0.441075976452175,0.681176513463145,"ENSG00000142892"
"ENSG00000219102",1.34358658965097,0.305951402604246,1.03930400700371,0.294381047838253,0.768466747275404,NA,"ENSG00000219102"
"ENSG00000184005",39.1812202945439,0.312115903595436,0.42448677504413,0.735278274718896,0.46217003653058,0.698598060998536,"ENSG00000184005"
"ENSG00000230953",1.51670023341716,-0.958106696388164,1.07053669146738,-0.894977915306103,0.370798893775358,NA,"ENSG00000230953"
"ENSG00000237505",1.79937557395267,0.706002397350286,1.00266697915246,0.704124511956161,0.481355236351474,NA,"ENSG00000237505"
"ENSG00000232846",1.09273165073424,0.643814044961802,1.24089496784792,0.518830410021218,0.603879009552354,NA,"ENSG00000232846"
"ENSG00000116641",94.1556220253499,0.0211819307917195,0.161232018295541,0.131375461373265,0.895478299388527,0.955888694921452,"ENSG00000116641"
"ENSG00000172260",1.99584196088472,-0.104957379076425,0.892202208953285,-0.117638555501402,0.906354054164366,NA,"ENSG00000172260"
"ENSG00000231364",1.57177721573512,-0.295243203016559,1.19261633584403,-0.247559247800854,0.804475444860935,NA,"ENSG00000231364"
"ENSG00000117480",178.368225589577,-0.818207920162984,0.264856124522859,-3.08925429471187,0.00200659606685461,0.0211447986387425,"ENSG00000117480"
"ENSG00000137944",130.222985795762,-0.170916706155571,0.171660045810136,-0.995669699078445,0.319410657266981,0.575672149892439,"ENSG00000137944"
"ENSG00000182183",21.6958207925341,-0.821307808585855,0.386573794562393,-2.12458221467285,0.0336214892060274,0.147049620704355,"ENSG00000182183"
